Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Tunisia,TUN,13,0,5426,0,82,0,0,0,0,137,0,427,1710,0,0,87,25,1,0,3762,0,23,4,0,5,51,3,101,0,59,0,6,2,15,5393,0,1,0,3,16,19,10,0,8,0,0,0,38,1,45,18,158,728,18,1,11,5,711,0,0,0,0,4,16,0,0,292,310949,462,5,0,0,0,25260,4,5,225,0,0,416,0,0,9,0,0,0,1,88,125,12,1151,158,15,47,125,75808,3,176,256,0,39,0,2,0,277,0,0,3,375,0,0,67943,2,2,237,0,717,0,23,29,0,0,2,0,213,262,0,5,22,0,0,245,0,0,60,5,3,0,0,14,3800,0,265,41,6,25,661,0,0,0,543,213,73,0,3,1,0,4,243,141,0,27,560,0,1831,0,0,7,0,0,0,9182,0,0,150,0,0,25,16,6,0,0,49,1005,1,2493,0,0,2698,4617,171,0,0,3,350,0,0,0,0,2,0,507,0,0,0,11,1237,2091,9948,16956,8,0,0,13,10,7,1,0,36,0,86
Turkey,TUR,1,9,2,3,761,5,0,14,1534,3242,11,29407,179638,0,11,2205,2,3,0,58404,5,3,14,0,11,48,5,690,0,2523,1,2,18,66,17305,0,2,0,55,252,60,43,3,84,0,4,6,0,19,2,316,224,29369,10,7,89,16,794,0,0,1,2,5,0,0,52,2055,76505,14,8,0,3,0,2008979,50,5,7603,0,1,17,46,15,2,0,2,1,6,0,1101,35,128,2,702,131,613,9649,5,725,1013,0,22,4,5,0,5661,1240,0,17,3529,5,2,268,846,36,288,0,734,0,3,607,0,0,64,21,11,0,50,3,247,4,0,220,134,0,2,63,0,5,1,0,176306,14,18,394,17,4,67,0,0,52,7457,74,14,12,43,6,4,38,4,496,0,48,5274,2853,557,8,0,0,2,0,0,76483,4,0,141,0,0,1062,30,20,3,3,479,796,0,321,0,3,31545,87066,588,4,0,133,71,0,19,0,12,4,30,0,0,0,0,18,270,1693,12709,93670,330,0,2,112,14,9,0,1,13628,21,109
Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,1360,0,26,14,5130,0,51,0,0,3563,2,0,0,0,0,1,0,0,8,0,173,0,0,0,0,106,0,0,0,0,0,180,2,0,4,0,0,0,0,17,0,8,47,4,0,0,0,2,21,0,0,0,374,0,0,0,0,20,52,0,0,0,0,920,273,4,0,16,0,0,0,0,0,0,0,0,0,0,2055,16,0,0,8,255,2,3,45,0,5,2,33227,0,0,16,0,130,2211,0,907,726,0,0,5,0,377,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1609,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,16,0,0,0,10,2,0,0,0,0,1,0,16,63,0,0,1085,5,175252,0,0,0,0,0,0,31,0,0,0,0,0,0,7,19,0,0,12,6,0,0,0,0,74,14,14,0,4381,0,284,0,5,0,0,0,0,2050,0,0,0,0,24926,39,0,172,0,42565,0,4,3,0,0,0,4999,1,5
Turks and Caicos,TCA,0,0,0,0,0,0,66,4,0,2,27,9,0,0,2423,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,61,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,161,0,0,0,0,0,38,0,0,3,0,0,0,0,0,2,0,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,91,0,0,0,0,0,0,17,0,0,314,0,0,0,1,0,195,5,0,1,0,0
Tuvalu,TUV,0,0,0,6,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,11,0,2,0,0,0,18,0,0,12,0,0,0,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,1040,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,2,0,2,1005,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,479,0,0,4,0,0,0,0,0,0,0,0
Uganda,UGA,129,0,0,0,0,3,0,0,0,0,0,1214,226,0,0,0,251,0,0,35,0,35,5,0,0,6,7,14,0,2,0,704,1,1932,10771,0,0,2,400,3,8,12,23,1307,3,0,7,325,0,2,9,17,942,1811,0,0,0,94,0,3,2854,0,700,0,1,0,26,2805,0,10,8,70,0,480,44,0,63,0,0,4,0,0,9,0,0,0,0,60,8,6,11575,0,0,0,136,364,0,35,4,0,351083,0,0,0,0,7,0,1,0,8,0,6,0,1,13,0,88,3,453,18,5,0,0,0,5,0,0,544,6,0,0,30,0,0,0,87,0,5,0,138,667,0,5,259,0,38,1014,0,0,0,470,0,731,0,0,7,0,0,0,46,7247,2,1,0,0,16028,0,0,0,0,0,0,0,0,18,4,0,11,0,1,0,5474,2001,41,3,51331,0,8,2366,304,0,0,0,11641,0,0,0,0,0,0,4,19,0,0,0,0,0,2,29745,12270,0,0,0,4,0,0,0,0,0,318,74
Ukraine,UKR,2,71,2,1,10,14,0,24,9498,4295,1,13931,2534,20764,0,2,9,4,187293,540,14,6,60,0,206,20,27,152,0,7794,12,0,24,0,53801,2,4,1,0,157,66,199,0,66,28,3,117,11,3925,666,1501,33595,1056,0,0,148,153,68,0,0,0,25185,4,5,0,2,878,11687,32,6,1,2,41382,58163,41,0,13082,3,2,33,9,8,51,1,4,2,9,718,15422,40,168,1,4,4,1566,13755,8,29,391,402671,0,3,6,3,14,13605,0,53535,1484,0,2,61,3,20225,204,13,109,4,6,68,0,0,23,0,12,10,9,0,223,0,218596,34,0,0,0,50,0,56,1,17,225,16,7,829,74,16,143,0,0,2,347,7,26,1,134,9,154,153,3,331462,9843,78,2218,15114,3559975,3,0,0,1,27,0,57,9,0,130,0,1,21,7468,844,0,0,1928,18491,4,0,1,2,1919,1887,25,0,32679,0,46,0,82,0,3,6,2,4176,24323,0,0,0,0,89,783,444101,153,162266,0,181,2,5,0,0,184,8,54
United Arab Emirates,ARE,158,0,4,0,0,0,0,0,0,0,0,1438,62,0,0,393,40,0,0,2,0,3,0,0,1,0,0,10,0,16,0,0,0,2,6496,0,0,0,2,5,11,33,0,57,0,0,0,0,0,0,69,31,199,0,0,0,2,487,0,0,0,0,3,0,1,1,34,141,0,0,0,2,0,151,1,0,13,0,0,0,1,0,2,0,0,0,0,117,5,0,14316,10,15,93,194,19,0,14,206,0,0,0,0,0,8991,13,0,3,223,0,0,277,0,15,10,0,1,0,0,20,6,0,0,0,0,74,2,0,20,0,0,0,0,0,4,2,0,0,0,19,367,0,0,404,0,4,66,0,0,1,84,305,346,0,4,0,2,0,2,88,0,0,334,0,2,5,0,0,0,0,0,800,0,0,0,0,0,35,12,0,0,0,76,73,3,10,0,0,347,43,102,0,0,4,29,0,19,0,0,0,0,41,0,0,0,0,0,0,141,0,0,0,0,7,0,0,0,0,2146,0,3
United Kingdom,GBR,90,109,185,115,129,2138,315,559,2383,0,80,1026553,7721,0,2293,3914,192,3576,0,27635,263,372,4818,24,382,234,2138,4029,2874,283,1095,20,308,1829,606723,136,2344,8,223,1645,3210,14,32,29360,68,251,391,723,313,285,16800,1436,13477,136,352,708,743,3179,87,88,24,65,1647,153,996,1088,2670,100636,34,516,717,1072,0,117124,9976,3641,12697,13,127,315,854,140,193,124,282,179,75,24095,1821,722,7708,8517,102,211,227440,31746,4722,13718,798,0,297,12,285,1210,10987,125,87,168,1997,29,493,105,37,251,3141,517,965,211,979,8110,4,13,4361,796,170,77,1147,41,2733,43,0,290,94,14,18,9270,477,6255,104,418,45408,168,672,221729,43,1060,9572,14,60,185,14654,8717,558,140,337,2504,154,628,32865,2912,10118,5865,2985,489,16,1486,287,4,34,533,14,23675,1035,0,2482,536,330,8061,97,28,123,45,126343,86985,476,3827,18,774,14443,23360,641,572,0,983,5091,2,5487,4,266,2126,226,18877,0,274,75,1272,8,45687,0,833858,487,0,52,1640,775,267,422,79,137,2949,43662
United States of America,USA,146,16,27,3605,95,10,344,1474,10338,0,779,53104,8643,0,4989,3008,172,1332,0,12317,1744,515,3537,92,3285,1788,910,13954,161,584,61,8,656,816,270708,289,3031,74,160,7874,7748,15062,67,2223,6,13,9520,169,945,577,1465,2117,8195,52,348,11114,10824,6952,4069,7,21,193,125,46,6,455,3464,82181,166,422,179,82,0,114932,222,10,17432,5,1317,716,19125,5144,347,6,613,3046,4946,28841,3822,1384,13049,2300,81,57,24104,26837,6169,50202,2583,0,114,77,688,12142,4069,175,21,455,3334,84,267,7115,42,1030,1089,477,1167,231,32,5433,6,4,364,38,160,118,103,16,350626,629,0,237,319,15,30,2727,731,436,5,95,20877,1174,126,13258,3416,455,29497,10,2,2269,15273,2382,500,515,5303,872,1771,4829,36157,9604,6700,243628,4982,1468,22,868,8,4,444,3730,10,26826,42,0,22865,103,344,6893,828,435,193,39,7081,17204,186,1475,253,192,14258,14729,505,9261,0,1164,6980,0,429,0,14,3561,383,13575,0,508,0,1019,11,8533,165086,0,1390,0,23,10169,710,15745,646,4,2578,560,908
Uruguay,URY,0,0,0,0,2,0,0,0,119169,0,20,9463,50,0,2,3,0,3,0,89,38,0,6,0,431,2,3,24756,0,9,0,0,1,2,6146,0,3,0,2,2235,0,438,0,1,0,1,235,0,11,2,2,35,192,0,0,1982,472,3,24,0,0,0,0,0,6,0,52,2685,61,40,0,0,0,1041,0,0,33,0,1,1,4,87,0,0,35,2,49,2,23,6,0,0,0,0,21,2604,5,0,1,0,0,1,0,0,7,2,0,3,47,0,0,0,2,19,30,0,24,0,0,29,0,0,0,0,1,0,0,0,1353,0,0,8,0,0,0,15,0,3,0,0,560,23,12,59,7,0,6,0,0,0,166,4,0,0,270,4,3305,343,37,11,0,51,71,0,0,0,0,0,9,0,0,2,4,0,31,0,0,16,7,5,2,0,49,19876,0,9,10,1,2203,587,0,0,0,4,30,0,0,0,1,4,0,45,0,0,0,0,0,16,1486,25507,0,0,2,4697,1,1,0,0,4,0,0
Uzbekistan,UZB,0,0,0,0,0,1,0,1,4,1906,0,407,110,4533,0,174,0,0,10362,23,0,11,4,0,5,0,9,70,0,454,0,0,3,0,1540,0,0,0,0,4,711,12,0,63,16,0,1,4,41,0,38,180,63,0,0,0,3,88,0,0,0,1091,4,0,0,2,53,1347,0,0,0,2,2555,6514,17,0,771,0,0,1,2,0,7,0,0,0,0,8071,44,2,0,136,7,8,86,1164,0,89,11,109989,0,0,63,0,445,67084,11,2863,2793,2,0,19,0,1632,9,59,876,2,0,0,0,0,3,0,0,8,21,0,1,0,4903,4,0,0,0,27,43,2,0,0,55,1,0,62,17,15,269,0,0,2,33,6,3,0,1,0,12,0,279,410,9,4,4174,13,918037,4,0,0,0,1,0,105,1,0,2,0,0,0,23,45,0,0,48,76,3,0,0,2,204,88,46,0,65152,0,4866,0,78,0,0,0,2,7970,27020,0,0,0,242390,133,7,33632,0,0,0,1,54,0,0,0,19438,5,20
Vanuatu,VUT,0,0,0,17,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,19,0,0,0,0,0,1,168,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,0,0,0,0,0,0,112,0,4,0,5,0,0,0,5,0,0,2,0,0,0,9,0,0,0,0,0,1,4,0,0,17,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,4064,272,0,0,0,2,0,0,0,0,0,6,2,124,0,2,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,4,15,0,0,29,0,1,0,0,0,3,0,0,0,2,0,0,0,2,14,0,0,3,0,0,1,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0
Venezuela,VEN,0,0,0,0,10,0,13,24,3068,0,2859,1109,299,0,20,4,0,95,0,428,7,0,16,0,492,9,1,2162,0,5,0,0,1,2,7987,0,89,0,2,4034,0,37169,0,6,0,0,1038,0,25,210,29,46,412,0,18,17358,3448,0,182,0,0,0,0,2,0,0,73,14978,69,3,1,0,0,4980,0,5,205,0,39,35,0,173,0,0,1025,55,72,1,85,12,0,2,0,0,109,8776,181,0,31,0,0,0,0,0,9,39,0,5,43,0,0,0,8,3,97,0,134,1,0,25,0,0,1,0,235,0,0,0,2845,0,0,43,0,1,0,8,0,2,0,0,2400,1509,0,100,134,0,30,0,0,0,182,5,0,0,1008,0,146,1279,4,50,21370,1804,64,0,5,0,0,0,0,0,0,2,3,0,172,3,0,14,2,10,0,0,128,54198,0,8,3,0,444,821,1,0,0,3,60,0,4,0,0,1437,0,40,0,14,0,0,2,19,8372,118195,706,0,0,0,1,57,5,0,3,0,0
Viet Nam,VNM,8,35,0,205,25,1,0,0,0,0,11,152582,1002,0,2,1,8,3,0,748,0,1,83,2,3,15,9,47,9,1403,0,0,122104,0,146343,0,3,4,0,10,4131,11,0,34,0,14,1,0,37,3,34,14767,8380,0,0,66,16,9,0,0,0,4,2,0,1,196,2741,23496,483,215,0,1,0,69517,110,2,210,5,1,531,176,0,2,0,0,2,1,374,3857,221,677,6250,0,0,663,2023,130,16750,13,0,0,16,367,8748,4,27,13401,7,1,0,1,31,8,59,324,127,225,82,0,13551,0,0,250,0,427,0,8,0,36,14,0,68,18,0,0,10,1987,0,6,4,10479,13,1571,3913,25,2,32,0,2,198,11416,0,70,46,10,11,8,3,9257,1785,0,58,2,12,3,2,0,3,8,0,0,0,4,0,43,0,0,4319,687,40,12,0,69,483,2,0,0,1,10777,5007,0,25959,0,0,13191,10,9,0,45,4,3,32,0,0,0,0,2,1,44,1028454,2,0,9,10,0,9,0,4,5,5,18
"Virgin Islands, British ",VIR,0,0,0,0,0,0,308,421,0,0,9,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,0,6,39,0,22,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,104,576,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4632,0,5,0,12,83,0,0,0,120,0,13,0,0,0,0,4,0,0,0,2,0,46,0,0,0,0,0,0,0,0,8,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,81,0,0,3,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,10,170,0,3,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,32,0,5,0,3,0,0,0,0,11,78966,0,0,0,0,0,0,71,0,0,0,0
"Virgin Islands, U.S.",VGB,0,0,0,0,0,0,78,58,0,0,30,6,0,0,7,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,68,0,0,0,0,5,0,0,0,0,0,0,0,66,0,0,0,0,53,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,14,191,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,1811,0,9,0,0,0,0,0,0,3,2,0,0,13,0,0,0,0,0,0,1362,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,76,0,11,0,0,0,8,9,1008,0,0,0,0,0,2733,0,0,4,0,0
Wallis and Futuna,WLF,0,0,0,16,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,60,0,2,0,254,0,0,0,3,0,0,13,0,0,0,9,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,7165,15,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,5,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,15,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0
Yemen,YEM,0,0,11,0,0,0,0,0,0,0,0,373,25,0,0,15578,17,0,0,6,0,0,1,0,0,0,0,19,0,110,0,10,2,195,1030,0,0,12,370,4,37,4,0,4087,28,0,0,0,0,0,8,111,134,620,0,4,0,3955,0,12,10,0,229,0,0,0,22,437,0,0,32,150,0,482,4,0,16,0,0,0,0,0,0,0,0,0,0,424,23,0,1,432,600,421,42,227,0,6,2350,0,150,0,3,0,57517,8,2,3,13246,0,0,856,0,1,0,3,4,37,0,73,0,0,2,0,0,7,0,21,2,0,0,1,0,0,12,0,12,0,0,41,400,0,0,68,13,0,7,0,0,0,36,3381,17,0,0,0,3,5,73,99,0,0,19793,0,0,395,0,0,0,0,0,348060,0,0,0,3,0,128,17,0,0,19,36,12,1,2212,0,0,171,238,6596,0,0,903,1291,0,2,0,0,0,0,165,0,0,0,75,0,55955,549,19762,0,0,0,1,22,0,0,0,0,0,1
Zambia,ZMB,56,0,0,0,0,310,0,0,0,41,0,3068,23,0,6,0,97,0,0,9,0,3,2,0,3,2,890,10,0,0,17,74,0,201,2313,0,0,0,42,5,14,0,2,6,0,0,0,27,0,6,63,20,340,190,0,7,2,27,0,0,118,0,3,2,3,0,67,815,0,26,0,0,0,127,1043,0,18,0,0,14,1,0,0,0,0,0,0,23,13,4,5007,2,0,0,509,159,0,183,9,0,415,0,1,0,0,0,0,1,5,23,0,2,0,1,10,0,26,0,17987,7,2,2,0,0,18,0,11,57,2,0,0,9,0,0,0,7114,0,9717,0,54,821,0,14,941,0,3,85,0,0,0,188,1,283,0,2,18,0,7,72,40,0,8,7,0,550,0,4,0,0,0,0,2,8,0,5,18,99,4,2,2,0,225,23518,78,0,5390,0,326,242,93,0,0,0,13522,65,0,0,0,0,0,1,114,0,0,0,156,371,7,8632,10804,0,0,0,2,2,0,0,0,3,0,45838
Zimbabwe,ZWE,8,0,0,0,0,334,0,0,0,93,0,11676,51,0,0,0,15,0,0,15,6,55,3,0,8,5,5444,22,0,11,1,3,1,9,4066,0,0,0,2,10,8,8,0,4,0,1,1,515,0,3,139,21,263,8,0,4,2,38,0,0,6,0,2,0,1,0,23,2584,1,97,0,0,0,202,86,0,58,0,0,7,4,0,15,0,0,0,0,51,48,8,673,3,0,0,1339,151,0,49,0,0,18,2,0,0,0,0,0,5,0,143,0,0,0,1,28,0,65,0,57580,17,0,0,0,0,9,0,67,2,5,0,0,22,0,0,0,46688,0,390,0,8,1033,0,54,2849,0,61,1606,0,0,0,151,0,43,0,4,68,0,9,43,27,1367,4,0,0,1237,0,1,0,0,0,0,0,0,0,13,107,0,10,0,4,1,12,129558,99,0,234,0,1025,251,209,0,0,0,750,103,0,2,0,1,0,0,11,0,0,0,7,835,0,49791,12203,0,0,2,13,2,0,0,0,0,31538,0
