Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Tanzania,TZA,3,0,0,0,0,31,0,0,1,0,0,1374,8,0,2,0,10,0,0,31,0,15,0,0,0,5,445,19,0,5,3,8339,0,1271,16176,0,7,134,195,27,4,1,176,9627,85,0,2,8,4,2,52,4,477,780,0,3,0,3,0,12,560,0,4018,0,3,0,79,31,0,2,31,293,0,623,23,0,8,0,0,12,0,0,2,0,0,0,0,0,47,1,456,2,0,0,12,154,42,90,14,0,37313,0,0,0,0,0,0,0,2,28,0,4,0,0,51,0,44,19,9688,4,0,0,0,0,11,0,20,151,10,0,0,15,0,0,0,4978,0,120,0,6,0,3,2,319,7,12,432,0,0,0,252,2,40,0,2,7,0,5,0,31,247,0,3,0,0,1703,0,0,0,0,2,3,0,0,3,42,3,2,0,0,0,859,4315,321,0,23530,0,110,81,14,1,0,0,0,21,0,0,0,0,0,4,5,0,0,0,31442,0,10,31605,7798,0,0,0,2,0,0,0,0,4,7448,276
Thailand,THA,0,0,2,1,6,0,0,0,133,0,0,13329,1042,0,2,306,0,0,0,324,0,0,0,31,2,3,8,76,6616,0,0,0,16276,0,3240,0,24,0,2,21,767,8,0,49,1,1,3,2,3,0,6,4,2125,0,0,0,0,35,0,0,0,0,2,69,0,24,378,6876,0,5,2,1,0,9026,15,0,263,1,0,1,19,0,0,0,0,0,0,19,14,3,114,1098,24,0,21,2169,0,9120,48,0,89,0,138,6,1270,0,2318,0,68,10,0,169,5,0,33,1878,33,3,0,50151,0,0,0,0,0,0,6,0,30,2,0,10,17,0,2,13,378,3,8,0,2846,2,5,867,0,3,9,0,0,24,1309,11,3,6,2,18,1,5,445,23,19,4,113,0,0,4,0,0,0,0,0,16105,0,0,2,0,3,3846,0,0,9,1,0,199,0,17,0,0,4525,1269,95,4120,0,14,0,19,4,0,11,0,24,2,0,0,0,3,0,209,36,127144,0,0,5,18,213,0,0,0,18,5,18
Timor Leste,TLS,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,62,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,76,40,0,0,3,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,2,0,0,0,1,172,0,0,0,0,0,5,0,0,2,1,0,10,0,0,21,0,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,29,0,0,0,0,70,4,0,0,0,0,370,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TGO,3,0,0,0,2,0,0,0,0,0,0,4,40,0,0,0,10,0,0,156,0,16691,0,0,0,1,0,13,0,0,14120,10,0,29,104,36,0,125,4,3,0,0,0,620,663,0,0,23586,0,2,6,0,35,17,0,11,0,0,0,0,53,0,259,0,0,0,3,9170,27,0,7232,72,0,719,31838,0,41,0,0,31,0,0,346,20,0,0,0,0,4,0,438,0,0,0,3,767,0,1,0,0,14,0,0,0,0,0,0,0,0,0,514,1,0,0,11,0,10,3,5,4,0,3373,0,0,17,112,0,3,0,0,0,3,0,0,0,1,0,0,0,5,0,1,0,0,0,7312,45872,0,0,0,54,0,38,0,3,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1420,0,0,0,42,2,0,0,0,81,8,90,0,508,0,0,23,66,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,115,0,0,17,787,0,0,0,1,0,0,0,0,0,0,20
Tokelau,TKL,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1561,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,38,0,0,2,0,0,0,0,0,0,0,0
Tonga,TON,3,0,0,1313,0,0,0,0,9,0,0,5955,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,156,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,2,0,4,0,0,13,0,0,0,0,0,0,0,0,0,234,0,0,0,14,0,0,0,24,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,365,0,0,0,0,6,10,26,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,15,8167,0,0,0,98,0,20,3,0,8,14,2,39,0,9,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,11374,0,0,23,20,0,0,0,0,10,0,0
Trinidad and Tobago,TTO,0,0,0,0,0,0,68,373,77,0,30,889,3,0,293,0,0,1828,0,5,0,1,164,0,4,7,0,94,0,0,0,0,0,0,46118,0,153,0,0,6,1,28,0,7,0,0,16,6,0,70,0,0,111,0,120,147,21,0,0,0,0,0,0,7,0,4,11,175,136,0,0,0,0,246,0,0,12,2,1649,228,0,2,0,0,228,41,10,0,13,1,7,0,0,0,13,21,787,21,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,39,0,35,0,0,0,0,0,0,0,175,0,0,0,9,0,0,11,0,66,0,2,0,1,0,0,0,213,2,160,23,7,59,0,0,0,224,0,0,0,108,4,0,7,0,1,0,89,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,17855,126874,24,0,0,3600,0,3239,198,0,0,0,0
Tunisia,TUN,8,0,6883,0,63,0,0,2,100,0,0,401,1313,0,0,3,23,1,0,6562,0,13,0,0,1,65,0,89,0,13,0,7,0,17,2000,0,0,0,3,27,3,6,0,10,0,0,1,7,8,18,117,10,458,14,1,10,0,1193,0,0,12,0,4,0,0,0,156,365219,303,157,0,0,0,21343,2,0,465,0,0,463,0,0,3,0,0,0,0,0,131,15,1046,11,17,166,221,67184,0,62,143,0,9,0,0,2,293,0,0,0,35,0,0,56748,0,0,712,0,618,0,24,14,0,0,0,0,178,237,0,3,30,0,0,207,0,0,65,1,4,0,0,13,2877,14,193,10,5,11,394,0,0,0,382,145,91,0,2,2,2,5,23,83,57,0,58,0,0,0,0,7,0,0,0,8488,0,0,40,0,0,7,2,0,0,19,38,555,1,2066,0,0,1826,2170,130,0,0,13,102,0,0,0,0,4,0,34,0,0,0,8,0,1217,2975,4844,0,0,0,10,0,7,1,0,31,0,94
Turkey,TUR,2,8,3,2,584,3,0,11,2866,0,114,27015,183825,0,10,1443,1,2,0,87317,0,2,0,0,6,61,12,1024,0,543,3,2,3,79,11939,0,0,0,48,177,13,46,3,103,3,2,4,10,116,57,258,193,21156,8,5,66,38,47,0,0,7,0,4,0,0,44,430,173732,9,6,0,2,0,1460465,29,0,27746,1,0,19,36,6,1,0,0,1,2,0,1167,52,333,2,310,3473,409,7174,0,278,629,0,695,0,2,8,5995,0,0,0,492,15,2,223,480,0,182,0,632,0,3,384,0,1,23,23,9,0,9,2,254,4,0,187,110,1,3,18,0,5,14,0,148878,26,10,159,15,12,40,0,0,43,5048,50,17,10,34,8,79,47,0,298,57,48,821,2,0,2,0,0,0,0,0,70700,5,0,38,0,16,144,33,0,17,11,355,3909,0,266,0,3,29524,91010,447,0,0,153,21,0,19,0,21,6,31,0,0,0,0,57,0,986,32126,68124,44,0,9,1641,2,5,0,0,11657,23,119
Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,1977,0,113,2,7819,0,33,0,0,5098,0,0,0,0,0,0,0,0,2,0,37,0,0,0,0,93,0,0,0,0,3,8,1,0,5,5,0,0,2,2,2,241,181,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,5,0,0,0,0,0,1466,159,3,0,8,0,0,0,0,0,2,0,0,0,0,108,17,0,29,9,3,130,0,8,0,3,12,42141,0,0,1,7,138,4059,0,1811,87,0,0,4,0,3668,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1962,0,0,0,0,5,3,0,0,0,0,0,0,1,0,3,9,0,0,0,1,1,0,0,3,0,0,0,3,87,0,0,145,2,140551,0,0,0,0,0,0,28,0,0,0,1,0,0,31,0,0,0,31,0,0,0,0,0,16,3,10,0,5825,0,90,0,4,0,0,0,0,570,0,0,0,0,32406,23,4,155,0,52226,0,3,0,0,0,0,4276,2,6
Turks and Caicos,TCA,0,0,0,0,0,0,39,6,0,0,20,7,0,0,2180,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,46,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,180,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,140,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,55,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,97,4,0,0,0,0
Tuvalu,TUV,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,53,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,1,7,2,1,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,1,19,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0
Uganda,UGA,16,0,0,0,0,2,0,0,1,0,0,894,9,0,0,0,229,0,0,35,0,20,0,0,2,8,285,13,0,0,3,878,0,2295,10809,0,2,7,353,11,0,3,23,1596,14,0,3,11,2,0,24,2,293,1410,0,0,0,4,0,2,623,0,666,0,1,0,9,53,0,3,5,49,0,638,23,0,151,0,0,4,0,0,3,0,0,0,0,0,9,2,1999,0,0,0,20,172,15,12,6,0,46795,0,0,1,0,0,0,0,0,139,0,5,0,0,88,0,76,3,462,6,0,0,0,0,4,0,0,273,16,0,0,25,0,0,0,21,0,5,0,127,0,1,2,283,0,17,605,0,0,0,247,0,910,0,1,9,0,1,0,27,38,0,0,0,0,1398,0,0,0,0,0,0,0,0,5,10,3,3,0,0,0,956,870,548,3,42548,0,5,139,15,0,0,0,20740,0,0,0,0,0,0,5,0,0,0,0,0,0,1,53829,9015,0,0,0,1,0,0,0,0,0,351,81
Ukraine,UKR,6,63,2,2,8,9,0,4,4534,13294,0,8761,2,31650,0,2,8,4,268015,173,0,3,47,0,27,26,25,3028,0,1677,6,0,4,0,47286,2,0,4,0,35,51,156,0,80,149,2,56,41,254,284,1174,40980,226,0,0,111,79,21,3,0,0,46322,4,3,0,1,236,12,21,16,0,2,65974,44527,24,0,6084,3,0,36,8,16,60,1,2,2,7,686,16266,5,777,1,5,30,126,5298,0,95,28,510702,0,0,9,119,15,53652,0,93528,71,0,2,51,0,47453,98,12,94,5,7,33,0,100,14,0,10,9,69,0,428,0,266585,29,0,0,0,525,0,59,0,11,25,2,5,355,62,49,85,0,0,0,43,5,32,0,77,12,252,188,0,508018,11,6,118,18348,4595811,1,0,0,0,26,0,53,9,0,35,123,17,16,7083,138,1,0,783,796,5,0,0,3,428,5769,19,0,43446,0,14,0,79,0,6,10,2,1199,33182,0,0,0,0,52,1010,146724,697,199096,0,6,0,8,0,0,158,9,59
United Arab Emirates,ARE,71,0,5,0,0,0,0,0,0,0,0,542,3,0,0,569,36,0,0,2,0,2,0,0,0,0,0,16,0,3,0,0,0,2,202,0,1,0,1,8,0,1,0,69,2,0,0,9,3,0,7,5,62,0,0,0,0,1072,0,0,0,0,3,0,1,1,13,2,0,0,0,1,0,104,0,0,2,0,0,0,1,0,1,0,0,0,0,6,6,0,9656,0,17,376,0,15,0,9,101,0,21,0,0,0,9521,0,0,0,585,0,0,232,0,0,1,0,1,0,0,13,3,0,0,0,0,67,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,0,11,39,0,0,1,27,207,431,0,0,0,0,1,0,52,0,0,977,0,0,2,0,0,0,0,0,739,0,0,0,0,0,5,0,0,0,0,0,7,3,8,0,0,17,9,77,0,0,5,9,0,18,0,0,0,0,3305,0,0,0,2,0,0,57,2308,0,0,0,4,0,0,0,0,1836,1,3
United Kingdom,GBR,38,97,235,148,99,1358,184,645,2604,0,45,1076261,5330,0,2063,3853,175,3122,0,23461,0,216,4870,18,425,297,3183,3823,2020,61,543,25,50,2173,914883,117,1426,26,197,1422,1743,1086,33,35861,370,198,265,2735,188,528,14323,1360,9954,106,238,2247,81,0,76,53,98,0,1567,542,617,935,1657,62630,23,71,471,742,0,81910,5820,3408,27167,15,68,351,761,131,172,129,374,132,58,23047,2809,674,4919,1678,122,746,180936,57722,5171,7979,7,0,6404,41,314,493,11635,0,91,0,1386,85,518,88,38,0,2214,477,831,234,997,7567,2,201,3895,8,142,70,1672,20,1991,26,0,246,77,154,19,2337,579,6533,83,269,38152,180,316,272190,36,3280,5708,15,73,76,14791,5921,695,14,387,3335,132,769,7128,2465,7572,448,2314,106,0,631,272,4,25,507,14,21885,1050,0,671,616,600,3806,235,75,346,150,154620,65258,553,3172,14,1123,11651,19827,487,101,0,2044,2326,2,5326,2,542,2150,240,6407,0,248,110,1043,0,26591,0,809113,93,0,242,1920,72,422,382,27,117,3260,47472
United States of America,USA,92,14,34,3533,73,6,201,1354,10199,0,437,42482,8954,0,4488,1170,157,1162,0,11746,0,300,3504,68,2540,2271,584,11727,113,126,158,10,106,969,325306,249,2196,238,142,5625,3469,13659,69,2715,32,25,5410,1876,1207,621,1361,613,7103,41,235,8575,8553,2599,4553,4,52,0,119,103,16,391,2898,37519,109,447,118,57,0,76471,129,0,34364,6,707,797,28053,5612,120,6,311,2250,2445,15779,4022,1119,12443,2574,96,613,15621,60379,4335,41124,1090,0,5269,60,625,4136,4309,0,22,0,1135,567,281,5943,58,0,1033,441,1005,255,32,3063,4,260,257,228,134,106,89,8,201431,753,0,201,261,168,33,844,888,455,3,87,14598,1376,80,8070,2854,2134,17592,11,2,1290,16046,1618,623,272,4375,1161,1482,5906,20469,5639,5422,233011,1896,6,0,353,7,5,272,3549,10,24798,43,0,6178,251,480,1541,106,732,5,80,3296,14492,217,1222,133,445,16162,11293,384,7422,0,718,2831,0,417,5,27,2422,406,12718,0,460,0,551,0,4966,145459,0,976,0,47,11652,93,2133,584,1,2205,619,988
Uruguay,URY,0,0,0,0,2,0,0,0,138094,0,9,9390,46,0,2,5,0,2,0,67,0,0,0,0,342,2,0,23207,0,2,0,0,0,2,4889,0,4,0,2,1387,3,514,0,2,0,0,159,0,2,2,5,2,178,0,0,1399,673,3,68,0,0,0,0,0,9,0,34,0,40,13,0,0,0,650,0,0,1,0,0,1,4,2,0,0,15,1,19,0,25,0,9,0,0,0,11,99,0,62,0,0,11,0,0,1,8,0,0,0,2,4,0,0,0,0,23,0,21,0,0,9,0,0,0,0,1,0,0,0,977,0,0,7,0,0,0,5,0,3,5,0,0,17,5,217,6,0,4,0,0,0,147,3,0,0,156,5,3083,420,3,6,114,27,4,0,0,0,0,0,3,0,0,2,4,0,8,0,2,4,0,3,0,0,82,1478,0,8,7,0,2169,252,0,0,0,2,9,0,0,0,3,7,0,26,0,0,0,0,0,9,674,24694,0,0,4,6169,0,1,0,0,3,0,0
Uzbekistan,UZB,0,0,0,0,0,0,0,1,3,2116,0,1787,23,6910,0,114,0,0,14828,7,0,6,0,0,0,1,5,11,0,98,0,0,0,0,1353,0,0,2,0,40,32,8,0,77,86,0,1,39,4,7,569,426,14,0,0,0,0,3,0,0,0,2771,3,0,0,2,14,23,0,0,0,2,4074,5182,10,0,358,0,0,1,2,0,39,0,0,0,0,426,47,0,111,153,9,505,6,197,0,54,6,139498,0,0,6,26,472,69560,12,5241,330,6,0,16,0,4608,11,55,754,3,0,0,0,14,0,0,0,7,10,0,28,0,5979,3,0,0,0,81,53,2,0,0,6,2,0,17,15,46,160,0,0,2,7,4,4,0,4,0,0,1,50,598,1,4,551,4,529814,1,0,0,0,1,0,97,1,0,0,18,2,0,74,0,0,0,120,3,3,0,0,1,45,19,35,0,86619,0,1543,0,75,0,0,0,2,2216,36860,0,0,0,137095,78,131,9447,3,0,0,28,0,0,0,0,16627,6,22
Vanuatu,VUT,0,0,0,12,0,0,0,0,24,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,6,0,0,0,0,35,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,251,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2964,5,0,0,0,2,0,4,0,0,1,3,1,165,0,3,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,76,0,0,0,12,0,0,0,144,0,0,0
Venezuela,VEN,0,0,0,0,8,0,8,12,1993,0,1138,586,218,0,18,6,0,83,0,319,0,0,0,0,278,12,0,1212,0,1,0,0,0,2,3160,0,16,0,1,2336,7,42329,0,7,0,0,649,2,3,179,9,4,205,0,12,12371,2537,3,148,0,0,0,0,0,0,0,47,2541,45,0,0,0,0,1169,0,0,469,0,21,39,0,130,0,0,364,41,74,0,89,4,8,2,0,0,64,14777,0,147,29,0,10,0,1,1,10,0,0,0,5,2,0,0,3,0,126,0,116,1,0,8,0,0,0,0,196,0,0,0,1488,0,0,37,0,14,0,2,0,2,0,0,1536,706,0,14,112,2,18,0,0,0,83,3,0,0,529,0,87,1565,10,30,15106,1301,8,0,0,1,0,0,0,0,0,2,4,0,46,0,2,4,0,6,0,0,9,41530,0,7,2,0,484,1185,0,0,0,1,17,0,4,0,0,1333,0,23,0,13,0,0,0,11,3787,54323,183,0,0,0,0,62,5,0,3,0,0
Viet Nam,VNM,20,31,0,1,19,0,0,1,12,0,7,118469,980,0,2,0,7,3,0,436,0,0,1,1,0,19,2,79,6,302,2,0,19802,0,95419,0,0,12,0,10,354,5,0,42,1,9,1,5,229,11,508,380,5522,0,0,52,0,5,0,0,0,0,2,0,0,169,1513,113740,317,175,0,0,0,27393,64,0,578,6,0,591,353,0,1,0,0,1,0,24,4092,16,2751,6995,0,0,124,6818,0,6291,11,0,0,0,64,258,4,0,14099,0,1,2,2,26,15,0,197,117,194,91,0,6313,0,0,92,0,356,0,2,0,71,15,0,57,14,0,0,3,2412,0,55,0,7617,31,1150,2750,21,6,19,1,2,164,7627,0,87,40,0,15,1,4,1709,1059,0,47,2,4,0,0,0,3,3,0,0,0,4,0,12,12,11,2936,66,0,65,0,0,1188,2,0,0,0,2650,1147,0,745,0,0,4857,10,9,0,79,8,4,0,0,0,0,0,0,0,20635,583889,0,0,33,19,0,5,0,1,4,5,19
"Virgin Islands, British ",VIR,0,0,0,0,0,0,179,443,0,0,7,5,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,3309,0,0,7,35,0,0,0,0,1,0,0,0,0,0,0,2,0,0,16,10,0,0,0,70,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2702,0,0,0,7,92,0,0,0,125,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,1225,0,0,3,0,0,0,8,0,0,0,0,19,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,891,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,3,0,0,0,0,8,8933,0,0,0,0,0,0,64,0,0,0,0
"Virgin Islands, U.S.",VGB,0,0,0,0,0,0,46,71,0,0,22,5,0,0,6,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,213,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,158,0,2,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2,0,10,0,0,0,5,6,1971,0,0,0,0,0,4631,0,0,3,0,0
Wallis and Futuna,WLF,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5393,1,0,0,0,2,0,4,0,0,1,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
Yemen,YEM,6,0,14,0,0,0,0,0,0,0,0,214,47,0,0,9942,16,0,0,7,0,0,0,0,0,0,0,31,0,24,0,13,0,231,219,0,1,40,327,8,2,1,0,4992,152,0,0,0,4,0,8,6,79,483,0,3,0,3300,0,7,47,0,218,0,0,0,4,7,0,0,21,104,0,402,2,0,54,0,0,0,0,0,0,0,0,0,0,22,24,0,847,41,711,2026,2,47,0,4,1618,0,4703,0,0,1,60909,0,2,0,3139,0,0,715,0,0,4,3,4,40,0,48,0,0,0,0,0,7,0,10,0,0,0,1,0,0,13,0,14,0,0,0,0,0,0,5,11,1,4,0,0,0,13,2296,21,0,0,0,0,6,13,58,0,0,5242,0,0,110,0,0,0,0,0,321742,0,0,0,0,1,17,1,0,0,72,0,22,2,1833,0,0,52,50,5016,0,0,1033,400,0,2,0,0,0,0,2495,0,0,0,167,0,32567,256,6218,0,0,0,7,0,0,0,0,0,0,2
Zambia,ZMB,8,0,0,0,0,197,0,0,1,0,0,2234,2,0,5,0,89,0,0,9,0,2,0,0,0,2,1926,9,0,0,69,92,0,238,1147,0,5,0,37,2,3,1,2,7,0,0,0,0,3,2,43,4,190,148,0,6,0,0,0,0,147,0,3,0,1,0,41,15,0,7,0,0,0,175,542,0,150,0,0,15,1,0,0,0,0,0,0,0,14,0,979,2,0,0,6,45,54,64,2,0,127,0,0,0,0,0,0,0,0,22,0,1,0,0,25,0,22,0,18309,2,0,16,0,0,15,0,11,29,3,0,0,7,0,0,0,1765,0,10149,2,49,0,4,6,420,0,1,51,0,0,0,117,0,352,0,0,23,0,8,16,23,95,0,0,0,0,0,4,0,0,0,0,1,8,0,1,3,65,1,0,0,0,225,36943,159,0,4468,0,215,40,4,0,0,0,21027,19,0,0,0,0,1,1,2,0,0,0,169,0,4,17566,3886,0,0,0,1,0,0,0,0,2,0,49838
